,quantity,slug,_id,name,price,sellerId,selectedVariation.color.name,selectedVariation.color.hex,selectedVariation.images,selectedVariation._id,selectedVariation.size,selectedVariation.stockTecidos,selectedVariation.tecidos._id,selectedVariation.tecidos.tecidosImages,selectedVariation.tecidos.name,associatedProduct,createdAt
842,1,macacao-quatro-pronta-entrega-2,611154be7af62b00176b9fcb,Macacão Quatro Pronta-entrega,19600,5caf95599eebb200176e2999,Marrom,#B38956,"['products/16285250985782-enika.jpg', 'products/16285251030383-enika.jpg', 'products/16285251143204-enika.jpg', 'products/16285251229055-enika.jpg', 'products/16285251296286-enika.jpg', 'products/16285251386037-enika.jpg']",6111522a7af62b00176b9a72,M,False,,,,,2021-08-13 15:00:28.076000+00:00
843,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,19700,5caf95599eebb200176e2999,Preto,#000000,['products/159000417478634-enika'],5ec5889ca46e62001761c114,P,False,,,,,2021-08-30 00:24:47.858000+00:00
844,1,macacao-lateral-pronta-entrega,60e3a37face8c300177a3434,Macacão Lateral Pronta-entrega,18000,5caf95599eebb200176e2999,Cinza,#C3C2C0,"['products/16171959041381-enika.jpg', 'products/16171959048322-enika.jpg', 'products/16171959056173-enika.jpg', 'products/16171959059014-enika.jpg', 'products/16171959065375-enika.jpg', 'products/16171959068316-enika.jpg']",6064737f9d0ee700171d6403,P,False,,,,,2021-07-06 00:48:33.929000+00:00
845,1,macacao-transpassado-em-linho-pronta-entrega,60fed00eed10430017a5b624,Macacão Transpassado em Linho Pronta-entrega,13000,5caf95599eebb200176e2999,Rosa,#EFA1A1,"['products/16185235140091-enika.jpg', 'products/16185235153202-enika.jpg', 'products/16185235161373-enika.jpg', 'products/16185235168324-enika.jpg', 'products/16185235174665-enika.jpg', 'products/16185235180076-enika.jpg']",6078b579f57a7b0017f69619,P,False,607d91e36d347d00176abc81,tecidos/16188420834471-enika.jpg,LINHO Rose,,2021-07-29 17:02:56.246000+00:00
846,1,calca-linho-pregas-pronta-entrega-2,60e71416c893120017f9642f,Calça Linho Pregas Pronta-entrega,13000,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/161584715785413-enika.jpg', 'products/161584715855514-enika.jpg', 'products/161584715863515-enika.jpg', 'products/161584715905516-enika.jpg', 'products/161584715953517-enika.jpg', 'products/161584715978518-enika.jpg', 'products/161584716044919-enika.jpg']",60ed8b4033f4c600f938644d,PP,False,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2021-07-29 17:02:56.246000+00:00
847,1,macacao-quatro-pronta-entrega,6092b7ec12f1bc001759d67d,Macacão Quatro Pronta-entrega,14000,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16130159952401-enika.jpg', 'products/16130159967112-enika.jpg', 'products/16130159989463-enika.jpg', 'products/16130160004084-enika.jpg', 'products/16130160020115-enika.jpg', 'products/16130160034176-enika.jpg', 'products/16130160047697-enika.jpg']",60ed8b3f33f4c600f93863e1,PP,False,5fca3b15e8b93400179d1c89,tecidos/160708891774532-enika.jpg,Linho Sépia,,2021-07-29 17:02:56.246000+00:00
848,1,macacao-mellow-pronta-entrega,6092b22412f1bc001759d64c,Macacão Mellow Pronta-entrega,12000,5caf95599eebb200176e2999,Preto,#000000,"['products/160702303081818-enika.jpg', 'products/160702303107519-enika.jpg', 'products/160702303136320-enika.jpg', 'products/160702303162321-enika.jpg', 'products/160702303194922-enika.jpg', 'products/160702303225523-enika.jpg', 'products/160702303258924-enika.jpg']",60ed8b3f33f4c600f93863d9,PP,False,,,,,2021-07-29 17:02:56.246000+00:00
849,1,saia-fendas-pronta-entrega,6092b8d712f1bc001759d68e,Saia Fendas Pronta-entrega,9900,5caf95599eebb200176e2999,Bordo,#740F0F,"['products/16176604853971-enika.jpg', 'products/16176604916642-enika.jpg', 'products/16176604989113-enika.jpg', 'products/16176605033134-enika.jpg', 'products/16176605098725-enika.jpg']",60ed8b3f33f4c600f9386412,P,False,,,,,2021-07-30 02:40:29.943000+00:00
850,1,macaquinho-evase-rabisco,5ff640f6b424d00017616159,Macaquinho Evasê Rabisco,22800,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/16099740070388-enika.jpg', 'products/16099740082289-enika.jpg', 'products/160997400949210-enika.jpg', 'products/160997401096411-enika.jpg', 'products/160997401211412-enika.jpg', 'products/160997401366413-enika.jpg']",5ff640f6b424d0001761615a,M,True,5fd0e4c5f996b1001719b0d2,tecidos/16075255744485-enika.jpg,Estampa Riscos,,2021-05-30 23:12:01.587000+00:00
851,1,calca-moletom-pregas,5ec1b02e9e4496001705804f,Calça de Moletom Pregas,18900,5caf95599eebb200176e2999,Cinza,#979797,"['products/15897518546651-enika', 'products/15897518552922-enika', 'products/15897518557863-enika', 'products/15897518562874-enika', 'products/15897518567245-enika', 'products/15897518573436-enika']",5ec1b02e9e44960017058050,G,False,,,,,2021-06-22 17:33:57.077000+00:00
852,1,calca-de-moletom-masculina,5ecd7e9b3a56060017594e01,Calça de Moletom Masculina,15700,5caf95599eebb200176e2999,Verde,#2E341D,['products/16243834865921-enika.jpg'],60d21ffea074600017fdd80c,GG,False,,,,,2021-07-03 17:48:45.113000+00:00
853,1,conjunto-moletom-jogger,60a558a19e80e9001714b75c,Conjunto Step Moletom,37400,5caf95599eebb200176e2999,Verde,#2E341D,"['products/162386399344110-enika.jpg', 'products/162386399394011-enika.jpg', 'products/162386399411112-enika.jpg', 'products/162386399414613-enika.jpg', 'products/162386399418414-enika.jpg', 'products/162386399430015-enika.jpg']",60ca32b89a2ed60017183e9a,M,False,,,,,2021-07-26 21:14:30.106000+00:00
854,1,vestido-fendas-pronta-entrega-5,6093dfc423d505001765be1c,Vestido Fendas Pronta-entrega,13000,5caf95599eebb200176e2999,Verde,#26381A,"['products/160687886911928-enika.jpg', 'products/160687886929129-enika.jpg', 'products/160687886947330-enika.jpg', 'products/160687886964831-enika.jpg', 'products/160687886985132-enika.jpg', 'products/160687887006933-enika.jpg']",60ed8b3f33f4c600f93863f5,P,False,,,,,2021-07-29 21:41:50.081000+00:00
855,1,conjunto-manga-ampla,60999729ff218f00179f9f8d,Conjunto Manga Ampla,31900,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16206784436423-enika.jpg', 'products/16208263372416-enika.jpg', 'products/16208263382447-enika.jpg', 'products/16208263385008-enika.jpg', 'products/16208263389639-enika.jpg']",60999729ff218f00179f9f8e,M,True,609998e5ff218f00179f9fa7,tecidos/162067888590313-enika.jpg,Viscose Rayon,,2021-08-09 20:14:07.558000+00:00
856,1,vestido-aura,606f83c8a6277700173f8a88,Vestido Aura,19800,5caf95599eebb200176e2999,Preto,#000000,['products/16216015022252-enika.jpg'],60a7acdd79641f00177da058,P,False,,,,,2021-07-10 18:33:01.158000+00:00
857,1,macacao-fran-pronta-entrega,6092b1c112f1bc001759d646,Macacão Fran  Pronta-entrega,17800,5caf95599eebb200176e2999,Preto,#000000,"['products/15899920965017-enika', 'products/15899920968608-enika']",5ec55aa0a46e62001761bf8a,P,False,,,,,2021-07-03 16:02:10.785000+00:00
858,1,jaqueta-veludo-bordado,5cf047b32b349000176e41db,Jaqueta Veludo Bordado,24900,5caf95599eebb200176e2999,Preto,#000000,"['products/1564691534410191-37715285_10215530482351747_4229255155364659200_n.jpg', 'products/1564691534822192-37726938_10215530481751732_9054039622610321408_n.jpg', 'products/1564691536198193-37691208_10215530481711731_2551936573620879360_n.jpg', 'products/1564691536816194-37763126_10215530481351722_3604393282731245568_n.jpg', 'products/1564691537024195-37794250_10215530481591728_2448602765740474368_n.jpg']",5dfb7ef31e7b2600177c98ac,M,False,,,,,2021-08-05 14:49:43.227000+00:00
859,1,conjunto-comphy-linho,5f96cc4089f4fa001707480b,Conjunto Comphy Linho,41000,5caf95599eebb200176e2999,Verde,#20321A,"['products/16052102854521-enika.jpg', 'products/16052102862242-enika.jpg', 'products/16052102866993-enika.jpg', 'products/16052102869854-enika.jpg', 'products/16052102872515-enika.jpg', 'products/16052102874806-enika.jpg', 'products/16052102876747-enika.jpg']",5f96cc4089f4fa0017074812,GG,False,,,,,2021-08-25 13:01:30.938000+00:00
860,1,macacao-balle-moletinho,611a9fb4c51cc20018cebde0,Macacão Balle Moletinho,17600,5caf95599eebb200176e2999,Laranja,#FF3000,"['products/16291347728496-enika.jpg', 'products/16291347732807-enika.jpg', 'products/16291347735288-enika.jpg', 'products/16291347738249-enika.jpg', 'products/162913477385510-enika.jpg']",611a9fb4c51cc20018cebde1,GG,False,,,,,2021-08-25 13:01:30.938000+00:00
861,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Bordo,#740F0F,"['products/16261823862591-enika.jpg', 'products/16261823864282-enika.jpg', 'products/16261823866153-enika.jpg', 'products/16261823867884-enika.jpg', 'products/16261823868445-enika.jpg']",60dc99d3971a4b0017455e8f,PP,False,,,,,2021-07-26 19:33:05.286000+00:00
862,1,calca-jogger-2,5fbaa3b227ff210017b6d96a,Calça Jogger Bee,19700,5caf95599eebb200176e2999,Azul,#00094D,"['products/161160708530921-enika.jpg', 'products/161160708581522-enika.jpg', 'products/161160708632823-enika.jpg', 'products/161160708685724-enika.jpg', 'products/161160708748325-enika.jpg']",5fbaa3b227ff210017b6d96b,P,True,5ff75a288e16630017b81e29,tecidos/16100459936782-enika.jpg,Estampa Bee,,2021-08-21 13:58:37.496000+00:00
863,1,brinco-traco,6114180d8115a60017683801,Brinco Traço,4500,5caf95599eebb200176e2999,Dourado,#E7D66E,['products/16287068301828-enika.jpg'],6114180d8115a60017683802,U,False,,,,,2021-08-26 23:26:49.480000+00:00
864,1,colar-visao,61151f3582e9240017802c95,Colar Visão,6900,5caf95599eebb200176e2999,Dourado,#E7D66E,['products/16287741980312-enika.jpg'],61151f3582e9240017802c96,U,False,,,,,2021-08-26 23:26:49.480000+00:00
865,1,colar-amar-e-mudar-as-coisas,61128f7f3e40ac0017e3294e,Colar Amar e Mudar as Coisas,9500,5caf95599eebb200176e2999,Dourado,#E7D66E,['products/16286897156361-enika.jpg'],61128f7f3e40ac0017e3294f,U,False,,,,,2021-08-26 23:26:49.480000+00:00
866,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,17800,5caf95599eebb200176e2999,Caramelo,#C49119,['products/16310446248671-enika.jpg'],6137c3e6aebacd0018253f43,P,False,,,,,2021-09-07 21:20:19.019000+00:00
867,1,camisa-oversized-2,60c7cbbd1376050017b78e45,Camisa Oversized,14800,5caf95599eebb200176e2999,Natural,#F3EFBB,"['products/16237065577738-enika.jpg', 'products/16237065582719-enika.jpg', 'products/162370655843110-enika.jpg', 'products/162370655853911-enika.jpg', 'products/162370655867212-enika.jpg', 'products/162370655877913-enika.jpg']",60c7cbbd1376050017b78e46,GG,False,,,,,2021-06-25 01:02:00.366000+00:00
868,1,vestido-fendas-pronta-entrega-6,6093e04123d505001765be37,Vestido Fendas Pronta-entrega,13000,5caf95599eebb200176e2999,Preto,#000000,"['products/160687886812421-enika.jpg', 'products/160687886826122-enika.jpg', 'products/160687886838323-enika.jpg', 'products/160687886851924-enika.jpg', 'products/160687886868225-enika.jpg', 'products/160687886883326-enika.jpg', 'products/160687886897527-enika.jpg']",60ed8b3f33f4c600f938640a,G,False,,,,,2021-07-29 16:09:45.111000+00:00
869,1,macaquinho-vestido-em-linho-pronta-entrega-4,60e7147cc893120017f96432,Macaquinho Vestido em Linho Pronta-entrega,12000,5caf95599eebb200176e2999,Preto,#000000,"['products/16068783927791-enika.jpg', 'products/16068783935112-enika.jpg', 'products/16068783937603-enika.jpg', 'products/16068783939174-enika.jpg', 'products/16068783940885-enika.jpg', 'products/16068783942206-enika.jpg']",60ed8b4033f4c600f9386455,G,False,,,,,2021-07-29 16:09:45.111000+00:00
870,1,calca-linho-pregas-pronta-entrega,60e7140dc893120017f9642c,Calça Linho Pregas Pronta-entrega,13000,5caf95599eebb200176e2999,Preto,#000000,"['products/16150582536411-enika.jpg', 'products/16150582541922-enika.jpg', 'products/16150582544343-enika.jpg', 'products/16150582545564-enika.jpg', 'products/16150582546325-enika.jpg', 'products/16150582547146-enika.jpg']",60ed8b4033f4c600f938645b,G,False,,,,,2021-07-29 16:09:45.111000+00:00
871,1,calca-comphy-linho-pronta-entrega-4,60e45a977cb14c0017020c91,Calça Comphy Linho Pronta-entrega,18700,5caf95599eebb200176e2999,Bordo,#740F0F,['products/16250700354732-enika.jpg'],60ed8b3f33f4c600f9386438,M,False,,,,,2021-07-30 02:15:21.659000+00:00
872,1,conjunto-mica-xadrez,6092f7bf12f1bc001759db9b,Conjunto Mica Xadrez,40800,5caf95599eebb200176e2999,Azul,#46608A,"['products/162024441792715-enika.jpg', 'products/162024441842716-enika.jpg', 'products/162024441893117-enika.jpg', 'products/16203246637827-enika.jpg', 'products/16203246643478-enika.jpg']",6092f7bf12f1bc001759db9c,P,False,,,,,2021-07-30 02:15:21.659000+00:00
873,1,macacao-quadric-moletom,60885f33a5a828001727ce86,Macacão Quadric Moletom,23800,5caf95599eebb200176e2999,Cinza,#C3C2C0,"['products/16195500040671-enika.jpg', 'products/16195500047932-enika.jpg', 'products/16195500050103-enika.jpg', 'products/16195500052184-enika.jpg']",60885f33a5a828001727ce87,P,True,607a052c62cf95001772c237,tecidos/16186094524931-enika.jpg,Moletom peluciado,,2021-07-30 02:15:21.659000+00:00
874,1,vestido-cami-pronta-entrega,6137e373aebacd0018253ff5,Vestido Cami  Pronta-entrega,18900,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16268130590859-enika.jpg', 'products/162681306308110-enika.jpg', 'products/162681306897611-enika.jpg', 'products/162681308061212-enika.jpg', 'products/162681308686213-enika.jpg']",60f732802ead6f001706639f,P,False,,,,,2021-09-09 14:29:24.318000+00:00
875,1,conjunto-comphy-linho,5f96cc4089f4fa001707480b,Conjunto Comphy Linho,41000,5caf95599eebb200176e2999,Caramelo,#D28221,['products/16312028090012-enika.jpg'],613a2df8b809af0018089d2b,M,False,,,,,2021-09-09 16:05:32.692000+00:00
876,1,conjunto-manga-ampla,60999729ff218f00179f9f8d,Conjunto Manga Ampla,31900,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16206784436423-enika.jpg', 'products/16208263372416-enika.jpg', 'products/16208263382447-enika.jpg', 'products/16208263385008-enika.jpg', 'products/16208263389639-enika.jpg']",60999729ff218f00179f9f8e,PP,True,609998e5ff218f00179f9fa7,tecidos/162067888590313-enika.jpg,Viscose Rayon,,2021-06-22 13:05:46.804000+00:00
877,1,calca-linho-pregas-pronta-entrega,60e7140dc893120017f9642c,Calça Linho Pregas Pronta-entrega,19900,5caf95599eebb200176e2999,Cinza,#9D9EA1,['products/16266400231031-enika.jpg'],60f48e9696575e0017a24143,P,False,,,,,2021-07-18 22:53:54.811000+00:00
878,1,macacao-mellow-pronta-entrega,6092b22412f1bc001759d64c,Macacão Mellow Pronta-entrega,19600,5caf95599eebb200176e2999,Preto,#000000,"['products/160702303081818-enika.jpg', 'products/160702303107519-enika.jpg', 'products/160702303136320-enika.jpg', 'products/160702303162321-enika.jpg', 'products/160702303194922-enika.jpg', 'products/160702303225523-enika.jpg', 'products/160702303258924-enika.jpg']",60ed8b3f33f4c600f93863d9,M,False,,,,,2021-07-23 19:15:50.309000+00:00
879,1,moletom-rustic-pronta-entrega,60be63b0fc9f5b001783f90e,Moletom Rustic  Pronta-entrega,15000,5caf95599eebb200176e2999,Verde,#374837,"['products/162224638345716-enika.png', 'products/162224638480117-enika.png', 'products/162224638567918-enika.png', 'products/162224638769920-enika.png', 'products/162224641330821-enika.png', 'products/162224641436322-enika.png']",60ed8b3f33f4c600f93863f3,M,False,607a06d762cf95001772c248,tecidos/16186098872263-enika.jpg,Moletom Peluciado Militar,,2021-07-29 23:27:04.813000+00:00
880,1,short-mica-linho,5fce7d9d237eb400176f8b9e,Short Mica Linho,17800,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16125352536177-enika.jpg', 'products/16125352559628-enika.jpg', 'products/16125352578869-enika.jpg', 'products/161253526031610-enika.jpg', 'products/161253526217911-enika.jpg', 'products/161253526416912-enika.jpg']",601d55d4dedcc1001760296d,M,False,5fca3b15e8b93400179d1c89,tecidos/160708891774532-enika.jpg,Linho Sépia,,2021-06-20 19:13:01.142000+00:00
881,1,macacao-jardineira-linho,5e298e5387e9e4001745c987,Macacão Jardineira Linho,19600,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16232619207581-enika.png', 'products/16232619222982-enika.png', 'products/16232619230443-enika.png', 'products/16232619238874-enika.png']",60c102df688dec00171e28f6,M,False,,,,,2021-06-20 19:13:01.142000+00:00
882,1,camiseta-muscle-tee-linho-4,6085985d554508001706edbd,Camiseta Muscle Tee Linho,13700,5caf95599eebb200176e2999,Rosa,#EFA1A1,"['products/16193680296891-enika.jpg', 'products/16193680304892-enika.jpg', 'products/16193680308553-enika.jpg', 'products/16193680310884-enika.jpg', 'products/16193680312975-enika.jpg', 'products/16193680316616-enika.jpg']",6085985d554508001706edbe,M,False,,,,,2021-06-20 19:13:01.142000+00:00
883,1,macacao-transpassado-em-linho,6078b579f57a7b0017f69612,Macacão Transpassado em Linho,19800,5caf95599eebb200176e2999,Preto,#000000,"['products/16185235186387-enika.jpg', 'products/16185235192778-enika.jpg', 'products/16185235199059-enika.jpg', 'products/161852352053910-enika.jpg', 'products/161852352116311-enika.jpg']",6078b579f57a7b0017f69613,M,True,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2021-06-20 19:13:01.142000+00:00
884,1,blusa-frufru,5fb7b594ceb85c00170b198e,Blusa Frufru,12500,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/16125350389421-enika.jpg', 'products/16125350397182-enika.jpg', 'products/16125350399333-enika.jpg', 'products/16125350401584-enika.jpg', 'products/16125350405785-enika.jpg', 'products/16125350408806-enika.jpg']",601d54fededcc1001760294f,M,False,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2021-06-20 19:13:01.142000+00:00
885,1,calca-linho-pregas,5cf54afcc4438b0017ca6a4a,Calça Linho Pregas,19900,5caf95599eebb200176e2999,Preto,#000000,"['products/16150582536411-enika.jpg', 'products/16150582541922-enika.jpg', 'products/16150582544343-enika.jpg', 'products/16150582545564-enika.jpg', 'products/16150582546325-enika.jpg', 'products/16150582547146-enika.jpg']",6043d54d43033400171f94c3,PP,False,,,,,2021-07-06 20:40:55.527000+00:00
886,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Azul,#46608A,"['products/16177244113828-enika.jpg', 'products/16177244143039-enika.jpg', 'products/161772441641410-enika.jpg', 'products/161772441854511-enika.jpg', 'products/161772442051412-enika.jpg', 'products/161772442249113-enika.jpg']",60539f69d13183001782ad86,PP,False,,,,,2021-08-23 16:49:52.605000+00:00
887,1,macacao-balle-moletinho,611a9fb4c51cc20018cebde0,Macacão Balle Moletinho,17600,5caf95599eebb200176e2999,Laranja,#FF3000,"['products/16291347728496-enika.jpg', 'products/16291347732807-enika.jpg', 'products/16291347735288-enika.jpg', 'products/16291347738249-enika.jpg', 'products/162913477385510-enika.jpg']",611a9fb4c51cc20018cebde1,PP,False,,,,,2021-09-01 05:44:02.779000+00:00
888,1,calca-moletom-pregas,5ec1b02e9e4496001705804f,Calça de Moletom Pregas,17000,5caf95599eebb200176e2999,Cinza,#979797,"['products/15897518546651-enika', 'products/15897518552922-enika', 'products/15897518557863-enika', 'products/15897518562874-enika', 'products/15897518567245-enika', 'products/15897518573436-enika']",5ec1b02e9e44960017058050,PP,False,,,,,2021-09-01 05:44:02.779000+00:00
889,1,blusa-plis,6115777f82e92400178037c3,Blusa Plis em Linho,14700,5caf95599eebb200176e2999,Rosa,#EFA1A1,"['products/16287967994198-enika.jpg', 'products/16287968000939-enika.jpg', 'products/162879680030510-enika.jpg', 'products/162879680033811-enika.jpg', 'products/162879680037912-enika.jpg']",6115777f82e92400178037c4,PP,False,607d91e36d347d00176abc81,tecidos/16188420834471-enika.jpg,LINHO Rose,,2021-09-01 05:44:02.779000+00:00
890,1,calca-de-moletom-masculina,5ecd7e9b3a56060017594e01,Calça de Moletom Masculina,15700,5caf95599eebb200176e2999,Preto,#000000,"['products/15905255962692-enika', 'products/15905255966483-enika']",5ecd7e9b3a56060017594e02,P,False,,,,,2021-07-04 17:52:53.685000+00:00
891,1,calca-linho-pregas-pronta-entrega,61031f5341c33c001718d7c4,Calça Linho Pregas Pronta-entrega,12000,5caf95599eebb200176e2999,Preto,#000000,"['products/16150582536411-enika.jpg', 'products/16150582541922-enika.jpg', 'products/16150582544343-enika.jpg', 'products/16150582545564-enika.jpg', 'products/16150582546325-enika.jpg', 'products/16150582547146-enika.jpg']",6043d54d43033400171f94c3,PP,False,,,,,2021-07-30 01:25:12.681000+00:00
892,1,short-mica-linho-pronta-entrega,60c7c5501376050017b78e32,Short Mica Linho Pronta-entrega,12000,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16125352536177-enika.jpg', 'products/16125352559628-enika.jpg', 'products/16125352578869-enika.jpg', 'products/161253526031610-enika.jpg', 'products/161253526217911-enika.jpg', 'products/161253526416912-enika.jpg']",60ed8b3f33f4c600f938641e,P,False,5fca3b15e8b93400179d1c89,tecidos/160708891774532-enika.jpg,Linho Sépia,,2021-07-30 01:25:12.681000+00:00
893,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,17800,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16111679830811-enika.jpg', 'products/16111679837902-enika.jpg', 'products/16111679841983-enika.jpg', 'products/16111679845924-enika.jpg', 'products/16111679850475-enika.jpg', 'products/16111679854956-enika.jpg']",600878eeaedfcf0017f22a52,M,True,5fc7a650588c8d00175e0658,tecidos/160691976097246-enika.jpg,Linho Verde Classic,,2021-08-10 02:29:36.677000+00:00
